id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
680559867-0,680559867,5017068579,6360832764,37.728652506506236,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.9041653 52.3772699, 4.9043629 52.3771973, 4.9045115 52.3771459, 4.9046503 52.3771055)"
682105409-0,682105409,10090383306,9817710364,53.98055447226008,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8976845 52.3785671, 4.8974159 52.3783394, 4.8973919 52.3782948, 4.8973939 52.3782484, 4.8974527 52.3781434)"
682105409-1,682105409,9817710364,9817710365,7.94789046365846,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8974527 52.3781434, 4.8974678 52.3780726)"
682105409-2,682105409,9817710365,6387677240,11.624138394384154,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8974678 52.3780726, 4.8974551 52.3780127, 4.8974528 52.3779687)"
682105409-3,682105409,6387677240,10842010105,117.81930513827108,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8974528 52.3779687, 4.8976400 52.3777956, 4.8978150 52.3776631, 4.8979930 52.3775560, 4.8981241 52.3775044, 4.8982259 52.3774803, 4.8983264 52.3774781, 4.8984343 52.3774980, 4.8985378 52.3775460, 4.8985657 52.3775696, 4.8987034 52.3776657)"
682105412-0,682105412,543807724,6387677264,11.245759896738827,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8985667 52.3768631, 4.8985545 52.3768915, 4.8984840 52.3769488)"
682105412-1,682105412,6387677264,6744438470,4.9336925609968265,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8984840 52.3769488, 4.8984401 52.3769841)"
682105412-2,682105412,6744438470,7283039108,12.207411237383793,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8984401 52.3769841, 4.8984376 52.3769863, 4.8983377 52.3770742)"
682105412-3,682105412,7283039108,9807434394,3.589228105473655,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8983377 52.3770742, 4.8983201 52.3771046)"
682105412-4,682105412,9807434394,9807434393,0.683501549787678,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8983201 52.3771046, 4.8983178 52.3771087, 4.8983168 52.3771104)"
682105412-5,682105412,9807434393,6961651320,6.400870215319092,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8983168 52.3771104, 4.8983035 52.3771280, 4.8982773 52.3771626)"
682105412-6,682105412,6961651320,7412318359,8.853364250449971,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8982773 52.3771626, 4.8982674 52.3771714, 4.8981968 52.3772251)"
682105412-7,682105412,7412318359,6387677253,25.64595228704501,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8981968 52.3772251, 4.8980929 52.3773019, 4.8980433 52.3773271, 4.8979294 52.3773864)"
682105414-0,682105414,6387677253,7072162147,64.97738289387016,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(4.8979294 52.3773864, 4.8973995 52.3776865, 4.8972611 52.3778012)"
682105414-1,682105414,7072162147,6479057960,10.19611752771548,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(4.8972611 52.3778012, 4.8971776 52.3778773)"
682105414-2,682105414,6479057960,3192273979,13.103443533209585,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(4.8971776 52.3778773, 4.8970686 52.3779744)"
682105423-0,682105423,6153738305,6387679556,24.55086190828124,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8987926 52.3766892, 4.8985313 52.3768415)"
682105424-0,682105424,6072615807,5933482374,24.437206280570898,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8990070 52.3768211, 4.8987449 52.3769714)"
682375129-0,682375129,5791719661,288919297,2.7046461402737774,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8966749 52.3787835, 4.8966907 52.3788058)"
687447092-0,687447092,3201279083,6416150475,2.7578020927547846,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9017829 52.3770545, 4.9017877 52.3770299)"
687447092-1,687447092,6416150475,6443995340,2.302538465736798,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9017877 52.3770299, 4.9017942 52.3770096)"
687447092-2,687447092,6443995340,9982135019,0.48447266913989717,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9017942 52.3770096, 4.9017953 52.3770053)"
687447092-3,687447092,9982135019,7319611307,0.6086038969436526,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9017953 52.3770053, 4.9017967 52.3769999)"
687447092-4,687447092,7319611307,9973505576,0.3493444621290149,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9017967 52.3769999, 4.9017975 52.3769968)"
687447092-5,687447092,9973505576,2316881804,5.934686580628619,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9017975 52.3769968, 4.9018107 52.3769441)"
687447092-6,687447092,2316881804,2316881803,9.607245395761119,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9018107 52.3769441, 4.9018322 52.3768588)"
687447092-7,687447092,2316881803,3175895395,6.7695327042777205,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9018322 52.3768588, 4.9018377 52.3768371, 4.9018474 52.3767987)"
687447095-0,687447095,4489495350,6443995539,2.0311242905971585,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8999630 52.3763823, 4.8999897 52.3763905)"
691058979-0,691058979,5190916720,5190916713,149.39521896372227,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8930487 52.3683491, 4.8929646 52.3684573, 4.8929231 52.3685115, 4.8928824 52.3685660, 4.8928624 52.3685934, 4.8928427 52.3686208, 4.8928234 52.3686483, 4.8928045 52.3686760, 4.8927861 52.3687037, 4.8927682 52.3687316, 4.8927507 52.3687596, 4.8927339 52.3687877, 4.8927177 52.3688160, 4.8927022 52.3688444, 4.8926919 52.3688639, 4.8926821 52.3688835, 4.8926708 52.3689069, 4.8926600 52.3689305, 4.8926475 52.3689594, 4.8926358 52.3689885, 4.8926249 52.3690177, 4.8926148 52.3690471, 4.8926055 52.3690765, 4.8925970 52.3691060, 4.8925893 52.3691355, 4.8925824 52.3691652, 4.8925763 52.3691949, 4.8925710 52.3692247, 4.8925666 52.3692545, 4.8925629 52.3692844, 4.8925601 52.3693143, 4.8925580 52.3693443, 4.8925568 52.3693742, 4.8925565 52.3693974, 4.8925568 52.3694307, 4.8925580 52.3694641, 4.8925599 52.3694940, 4.8925625 52.3695239, 4.8925657 52.3695538, 4.8925695 52.3695837, 4.8925738 52.3696135, 4.8925777 52.3696376)"
691058980-0,691058980,5190916713,5190916712,40.65665883610838,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8925777 52.3696376, 4.8925786 52.3696433, 4.8925867 52.3696880, 4.8925957 52.3697326, 4.8926054 52.3697771, 4.8926158 52.3698216, 4.8926265 52.3698661, 4.8926601 52.3699993)"
691058981-0,691058981,5799610537,5799822189,36.39055388591365,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8924335 52.3699766, 4.8924095 52.3698717, 4.8923998 52.3698272, 4.8923906 52.3697826, 4.8923804 52.3697292, 4.8923742 52.3696933, 4.8923679 52.3696522)"
691058987-0,691058987,5799822189,5799822198,155.44995981358582,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8923679 52.3696522, 4.8923674 52.3696485, 4.8923634 52.3696187, 4.8923599 52.3695888, 4.8923571 52.3695589, 4.8923548 52.3695290, 4.8923532 52.3694990, 4.8923523 52.3694691, 4.8923521 52.3694458, 4.8923524 52.3694226, 4.8923531 52.3694009, 4.8923542 52.3693792, 4.8923565 52.3693493, 4.8923596 52.3693194, 4.8923635 52.3692895, 4.8923682 52.3692597, 4.8923737 52.3692299, 4.8923801 52.3692002, 4.8923872 52.3691706, 4.8923951 52.3691410, 4.8924039 52.3691116, 4.8924134 52.3690822, 4.8924238 52.3690529, 4.8924349 52.3690237, 4.8924469 52.3689947, 4.8924596 52.3689657, 4.8924731 52.3689370, 4.8924847 52.3689135, 4.8924969 52.3688902, 4.8925074 52.3688708, 4.8925183 52.3688515, 4.8925348 52.3688233, 4.8925520 52.3687952, 4.8925699 52.3687673, 4.8925883 52.3687395, 4.8926072 52.3687119, 4.8926266 52.3686844, 4.8926464 52.3686570, 4.8926667 52.3686297, 4.8926873 52.3686026, 4.8927081 52.3685755, 4.8927507 52.3685215, 4.8927940 52.3684678, 4.8929141 52.3683203)"
691058994-0,691058994,5190916712,5799610536,155.54297671152665,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8926601 52.3699993, 4.8927726 52.3704434, 4.8928159 52.3706212, 4.8928261 52.3706657, 4.8928360 52.3707102, 4.8928449 52.3707524, 4.8928535 52.3707946, 4.8928630 52.3708440, 4.8928711 52.3708887, 4.8928786 52.3709334, 4.8928857 52.3709781, 4.8928923 52.3710228, 4.8928961 52.3710504, 4.8929040 52.3711124, 4.8929092 52.3711573, 4.8929138 52.3712021, 4.8929180 52.3712470, 4.8929216 52.3712919, 4.8929248 52.3713368, 4.8929270 52.3713726, 4.8929277 52.3713859)"
691058995-0,691058995,5799822185,5799610537,158.89781153479854,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8927263 52.3713925, 4.8927250 52.3713827, 4.8927133 52.3712975, 4.8926998 52.3712080, 4.8926851 52.3711185, 4.8926750 52.3710607, 4.8926609 52.3709845, 4.8926434 52.3708953, 4.8926246 52.3708062, 4.8926049 52.3707171, 4.8925639 52.3705391, 4.8924335 52.3699766)"
691058996-0,691058996,3187687712,5799822185,274.4389246872339,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8937775 52.3737097, 4.8936877 52.3736386, 4.8936432 52.3736029, 4.8935991 52.3735669, 4.8935555 52.3735308, 4.8935125 52.3734943, 4.8934703 52.3734576, 4.8934288 52.3734205, 4.8934017 52.3733956, 4.8933750 52.3733705, 4.8933488 52.3733452, 4.8933214 52.3733179, 4.8932946 52.3732905, 4.8932733 52.3732681, 4.8932494 52.3732419, 4.8932260 52.3732156, 4.8932032 52.3731891, 4.8931810 52.3731624, 4.8931594 52.3731355, 4.8931385 52.3731084, 4.8931181 52.3730812, 4.8930984 52.3730538, 4.8930793 52.3730262, 4.8930608 52.3729985, 4.8930430 52.3729706, 4.8930257 52.3729425, 4.8930092 52.3729143, 4.8929932 52.3728860, 4.8929780 52.3728576, 4.8929633 52.3728290, 4.8929493 52.3728003, 4.8929360 52.3727714, 4.8929233 52.3727425, 4.8929113 52.3727135, 4.8929098 52.3727096, 4.8928999 52.3726843, 4.8928892 52.3726551, 4.8928792 52.3726258, 4.8928676 52.3725892, 4.8928624 52.3725713, 4.8928537 52.3725395, 4.8928457 52.3725077, 4.8928388 52.3724780, 4.8928326 52.3724483, 4.8928269 52.3724186, 4.8928216 52.3723888, 4.8928168 52.3723590, 4.8928125 52.3723291, 4.8928069 52.3722861, 4.8928016 52.3722395, 4.8927958 52.3721797, 4.8927908 52.3721199, 4.8927736 52.3718804, 4.8927669 52.3717906, 4.8927595 52.3717009, 4.8927505 52.3716037, 4.8927419 52.3715215, 4.8927313 52.3714318, 4.8927263 52.3713925)"
691058997-0,691058997,5799610536,6484065981,276.6354341367692,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8929277 52.3713859, 4.8929297 52.3714266, 4.8929316 52.3714715, 4.8929331 52.3715164, 4.8929352 52.3716063, 4.8929365 52.3716953, 4.8929386 52.3719355, 4.8929398 52.3720257, 4.8929413 52.3720856, 4.8929436 52.3721455, 4.8929452 52.3721755, 4.8929472 52.3722054, 4.8929495 52.3722353, 4.8929536 52.3722793, 4.8929590 52.3723250, 4.8929632 52.3723548, 4.8929679 52.3723847, 4.8929732 52.3724144, 4.8929810 52.3724524, 4.8929868 52.3724780, 4.8929931 52.3725035, 4.8930010 52.3725330, 4.8930097 52.3725625, 4.8930154 52.3725811, 4.8930289 52.3726213, 4.8930395 52.3726505, 4.8930508 52.3726797, 4.8930628 52.3727087, 4.8930754 52.3727377, 4.8930886 52.3727665, 4.8931025 52.3727952, 4.8931171 52.3728238, 4.8931323 52.3728523, 4.8931482 52.3728806, 4.8931647 52.3729089, 4.8931818 52.3729369, 4.8931996 52.3729648, 4.8932180 52.3729926, 4.8932370 52.3730202, 4.8932566 52.3730476, 4.8932769 52.3730749, 4.8932978 52.3731020, 4.8933193 52.3731289, 4.8933414 52.3731556, 4.8933642 52.3731822, 4.8933875 52.3732085, 4.8934114 52.3732346, 4.8934359 52.3732606, 4.8934664 52.3732917, 4.8934894 52.3733145, 4.8935128 52.3733371, 4.8935395 52.3733623, 4.8935666 52.3733872, 4.8935941 52.3734120, 4.8936361 52.3734488, 4.8936789 52.3734853, 4.8937223 52.3735216, 4.8937663 52.3735576, 4.8938107 52.3735934, 4.8938555 52.3736290, 4.8939642 52.3737145)"
691058998-0,691058998,6484065981,5424656881,224.15570049578125,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8939642 52.3737145, 4.8959906 52.3753033)"
691059000-0,691059000,5424656915,3187687712,234.8927500850247,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8958995 52.3753753, 4.8937775 52.3737097)"
691060925-0,691060925,6484103753,5190916720,83.34750384564548,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8934526 52.3676452, 4.8934445 52.3676747, 4.8934355 52.3677041, 4.8934257 52.3677335, 4.8934152 52.3677627, 4.8934038 52.3677919, 4.8933917 52.3678209, 4.8933787 52.3678498, 4.8933641 52.3678805, 4.8933500 52.3679081, 4.8933353 52.3679357, 4.8933194 52.3679640, 4.8933028 52.3679922, 4.8932857 52.3680202, 4.8932679 52.3680481, 4.8932497 52.3680759, 4.8932310 52.3681036, 4.8932022 52.3681450, 4.8931725 52.3681861, 4.8931422 52.3682270, 4.8931114 52.3682678, 4.8930487 52.3683491)"
691060926-0,691060926,5799822198,6484103636,78.339786708055,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8929141 52.3683203, 4.8929465 52.3682800, 4.8929785 52.3682395, 4.8930099 52.3681989, 4.8930406 52.3681581, 4.8930704 52.3681171, 4.8930898 52.3680895, 4.8931087 52.3680619, 4.8931270 52.3680341, 4.8931448 52.3680062, 4.8931619 52.3679781, 4.8931784 52.3679499, 4.8931965 52.3679172, 4.8932102 52.3678908, 4.8932233 52.3678644, 4.8932368 52.3678356, 4.8932495 52.3678066, 4.8932613 52.3677776, 4.8932724 52.3677484, 4.8932827 52.3677191, 4.8932922 52.3676897, 4.8933010 52.3676603)"
695941673-0,695941673,6357747320,3296374098,21.09783912901371,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8981926 52.3773902, 4.8979620 52.3775171)"
695941674-0,695941674,6357747315,6357747316,11.393531525176034,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8981882 52.3773478, 4.8982385 52.3772934, 4.8982652 52.3772570)"
695941674-1,695941674,6357747316,6961651320,10.600748600852,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8982652 52.3772570, 4.8982809 52.3771968, 4.8982773 52.3771626)"
695941674-2,695941674,6961651320,6937400524,7.618220320532453,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8982773 52.3771626, 4.8982715 52.3771319, 4.8982646 52.3771151, 4.8982588 52.3770952)"
695941674-3,695941674,6937400524,2672742533,6.540274663363213,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8982588 52.3770952, 4.8982443 52.3770736, 4.8982209 52.3770412)"
695941676-0,695941676,6534986538,6534986542,13.369243525461137,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9023301 52.3772357, 4.9023664 52.3772603, 4.9024048 52.3772783, 4.9024437 52.3772884, 4.9024943 52.3772952)"
695941676-1,695941676,6534986542,10751412171,54.488530080123525,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9024943 52.3772952, 4.9028593 52.3772126, 4.9030369 52.3771668, 4.9032356 52.3771095)"
695941676-2,695941676,10751412171,3808339595,1.574259172145264,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9032356 52.3771095, 4.9032565 52.3771034)"
695941677-0,695941677,9807403592,9807403562,5.9197499454693645,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9022643 52.3774908, 4.9023151 52.3774476)"
695941677-1,695941677,9807403562,3175850101,16.991298919074314,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9023151 52.3774476, 4.9023518 52.3774164, 4.9024469 52.3773355, 4.9024609 52.3773236)"
695941677-2,695941677,3175850101,6534986542,3.891839031493747,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9024609 52.3773236, 4.9024943 52.3772952)"
704070119-0,704070119,3189915004,4239313390,14.297191309502448,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8990611 52.3788319, 4.8992409 52.3787652)"
704070119-1,704070119,4239313390,4239313029,19.117049128534536,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8992409 52.3787652, 4.8994809 52.3786756)"
704070119-2,704070119,4239313029,4239312878,5.15674082694043,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8994809 52.3786756, 4.8995462 52.3786520)"
708086320-0,708086320,3176834562,4455062077,16.331930788338006,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8933522 52.3733790, 4.8933031 52.3733384, 4.8932729 52.3733079, 4.8932503 52.3732835, 4.8932195 52.3732569)"
708086320-1,708086320,4455062077,6653511237,3.9525201538024337,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8932195 52.3732569, 4.8932007 52.3732233)"
711536104-0,711536104,3175727660,6534986538,15.14022000190824,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9022615 52.3771063, 4.9023301 52.3772357)"
711536105-0,711536105,3188608546,3175727781,7.897307427136644,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9022763 52.3769341, 4.9022624 52.3769534, 4.9022510 52.3769804, 4.9022428 52.3770018)"
711536105-1,711536105,3175727781,9833946573,9.628796262929859,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9022428 52.3770018, 4.9022387 52.3770346, 4.9022411 52.3770602, 4.9022530 52.3770872)"
711536105-2,711536105,9833946573,3175727660,2.2032554372902937,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9022530 52.3770872, 4.9022615 52.3771063)"
718172125-0,718172125,6744438441,9309844896,15.159693529036183,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8986133 52.3775603, 4.8985710 52.3775046, 4.8985541 52.3774705, 4.8985505 52.3774314)"
718172125-1,718172125,9309844896,9309844895,9.380068578281676,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8985505 52.3774314, 4.8985377 52.3773475)"
718172125-2,718172125,9309844895,6744438453,15.459470979547852,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8985377 52.3773475, 4.8985334 52.3773146, 4.8985194 52.3772871, 4.8985027 52.3772578, 4.8984690 52.3772166)"
718172126-0,718172126,46413965,6744438462,29.517276713398676,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8985402 52.3772671, 4.8985170 52.3772392, 4.8985025 52.3772113, 4.8984922 52.3771847, 4.8984895 52.3771589, 4.8984932 52.3771203, 4.8985102 52.3770785, 4.8985339 52.3770451, 4.8985585 52.3770154)"
718172128-0,718172128,3175419248,6841663018,14.78982932538045,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8980962 52.3769073, 4.8981649 52.3769386, 4.8982194 52.3769568, 4.8982846 52.3769720)"
718172128-1,718172128,6841663018,9315646850,6.622801719537334,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8982846 52.3769720, 4.8983792 52.3769863)"
718172128-2,718172128,9315646850,6744438470,4.145764885479471,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8983792 52.3769863, 4.8984401 52.3769841)"
718172128-3,718172128,6744438470,9315646848,17.644109149898448,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8984401 52.3769841, 4.8985004 52.3769802, 4.8985389 52.3769769, 4.8985941 52.3769648, 4.8986403 52.3769499, 4.8986810 52.3769330)"
718172132-0,718172132,6744452275,7865593029,39.1336253751708,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8992178 52.3783030, 4.8992634 52.3782599, 4.8992897 52.3782235, 4.8993015 52.3781996, 4.8993062 52.3781826, 4.8993109 52.3781604, 4.8993104 52.3781285, 4.8993057 52.3781040, 4.8992977 52.3780844, 4.8992897 52.3780692, 4.8992755 52.3780476, 4.8992088 52.3779789)"
718172134-0,718172134,7865593029,6357747346,4.405564409472564,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8992088 52.3779789, 4.8991654 52.3779495)"
718172135-0,718172135,6744452193,7865593029,8.296446279146096,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8992919 52.3780335, 4.8992088 52.3779789)"
718172136-0,718172136,6744452194,6744452193,34.73753557684294,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8992878 52.3783193, 4.8993576 52.3782459, 4.8993750 52.3782123, 4.8993793 52.3781858, 4.8993788 52.3781498, 4.8993670 52.3781170, 4.8993552 52.3780968, 4.8993364 52.3780741, 4.8992919 52.3780335)"
718172137-0,718172137,6744452341,6744452193,38.40552033510688,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8993575 52.3783416, 4.8994104 52.3782865, 4.8994283 52.3782474, 4.8994340 52.3782215, 4.8994349 52.3781904, 4.8994255 52.3781622, 4.8994081 52.3781328, 4.8993920 52.3781106, 4.8993696 52.3780868, 4.8993411 52.3780634, 4.8992919 52.3780335)"
718172138-0,718172138,6744452208,9807447194,84.80175434636915,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8978264 52.3787708, 4.8978739 52.3787978, 4.8979311 52.3788217, 4.8979699 52.3788345, 4.8980106 52.3788449, 4.8980528 52.3788527, 4.8980960 52.3788579, 4.8981399 52.3788604, 4.8981840 52.3788602, 4.8982278 52.3788573, 4.8982709 52.3788518, 4.8983130 52.3788436, 4.8983534 52.3788329, 4.8983919 52.3788198, 4.8984281 52.3788044, 4.8984653 52.3787838, 4.8985168 52.3787535, 4.8986048 52.3787016, 4.8986912 52.3786461, 4.8987647 52.3785952, 4.8988077 52.3785655, 4.8988329 52.3785473)"
718172138-1,718172138,9807447194,6744452236,36.83618130088958,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8988329 52.3785473, 4.8988666 52.3785229, 4.8989480 52.3784617, 4.8990719 52.3783574, 4.8991546 52.3782813)"
718172140-0,718172140,6744452236,6357747346,39.59012687363133,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8991546 52.3782813, 4.8991936 52.3782419, 4.8992224 52.3782024, 4.8992415 52.3781652, 4.8992510 52.3781234, 4.8992510 52.3781006, 4.8992491 52.3780735, 4.8992451 52.3780609, 4.8992366 52.3780395, 4.8992297 52.3780286, 4.8992234 52.3780148, 4.8992103 52.3779968, 4.8991896 52.3779730, 4.8991654 52.3779495)"
718172142-0,718172142,6744452247,9807447198,87.7995901290895,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8978653 52.3788023, 4.8979206 52.3788330, 4.8979868 52.3788656, 4.8980186 52.3788776, 4.8980522 52.3788876, 4.8980872 52.3788956, 4.8981232 52.3789015, 4.8981601 52.3789053, 4.8981974 52.3789068, 4.8982347 52.3789062, 4.8982718 52.3789034, 4.8983082 52.3788984, 4.8983437 52.3788912, 4.8983779 52.3788820, 4.8984105 52.3788709, 4.8984411 52.3788578, 4.8984696 52.3788430, 4.8985716 52.3787846, 4.8986597 52.3787315, 4.8987500 52.3786738, 4.8988204 52.3786244, 4.8988681 52.3785906, 4.8988902 52.3785745)"
718172142-1,718172142,9807447198,6744452275,37.56722480831184,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8988902 52.3785745, 4.8989138 52.3785574, 4.8989450 52.3785349, 4.8990134 52.3784809, 4.8991386 52.3783770, 4.8992178 52.3783030)"
718172143-0,718172143,6744452279,9807447202,83.92819420194371,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8979864 52.3788986, 4.8980182 52.3789170, 4.8980461 52.3789314, 4.8980767 52.3789437, 4.8981094 52.3789537, 4.8981438 52.3789612, 4.8981795 52.3789662, 4.8982159 52.3789685, 4.8982525 52.3789681, 4.8982887 52.3789651, 4.8983241 52.3789594, 4.8983581 52.3789512, 4.8983999 52.3789372, 4.8984398 52.3789199, 4.8984818 52.3788980, 4.8985172 52.3788779, 4.8985563 52.3788563, 4.8986261 52.3788170, 4.8987119 52.3787634, 4.8988100 52.3787011, 4.8988712 52.3786582, 4.8989034 52.3786355, 4.8989383 52.3786124, 4.8989507 52.3786033)"
718172143-1,718172143,9807447202,6744452194,39.07540495756787,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8989507 52.3786033, 4.8989713 52.3785883, 4.8990117 52.3785587, 4.8990759 52.3785065, 4.8992023 52.3784008, 4.8992878 52.3783193)"
